Clothing ID,Rating,Recommended IND,Department Name,Class Name,is_truncated,rating_rec_conflict,product_review_count,coverage_tier,Title,Review Text,keyword_label,all_matched_labels
836,2,0,Tops,Blouses,False,False,205,sufficient,Good in theory but too large,"I typically wear a size 16/xl in anything from retailer and i ordered this top in an xl. it's more of a t-shirt with buttons than a blouse and it was overall too huge. it's nice to have extended size options but even if i went down to a size l, this would have looked like a maternity top on me.",STYLE_EXPECTATION,STYLE_EXPECTATION
862,2,0,Tops,Knits,False,False,806,sufficient,,"In a word .. clingy ... and not in good way. long so you need it to flow not cling. liked the back, but front was just too clingy. back it goes.",UNDETERMINED,
1104,1,0,Dresses,Dresses,True,False,185,sufficient,Disappointing,"I ordered this in cream during the 25% sale. i had seen one at the store and thought it was very pretty, but it was not my size, so i didn't try it on. when it arrived, it was a wrinkled mess. it was so wrinkled that i don't think i would be able to iron it satisfactorily. i was also disappointed in the fabric of the dress layer. it almost looked flocked and i wonder if something is wrong with this dress in particular. it was also way too short for me. i'll be taking it back very soon. i do plan",UNDETERMINED,
1104,2,0,Dresses,Dresses,False,False,185,sufficient,"Flimsy, cheap","I was so bummed by this dress! i had high hopes when i ordered it, but was surprised by the poor quality and cheap materials when it arrived. the body of the dress is unlined fleece material -- it reminded me of material that they make cheap halloween costumes out of. i found the fit baggy and unflattering.

the ""shawl"" portion is only attached at the very top of the shoulders,

very disappointed. i already returned this.",MATERIAL_QUALITY,MATERIAL_QUALITY|STYLE_EXPECTATION
836,1,0,Tops,Blouses,False,False,205,sufficient,I wanted to like this,"I really did. here's why i just couldn't: the lace strips make it look cheap. the fabric is soft, , but the pattern is undistinguished. 
the fit is very disappointing--medium looked square and boxy, the large was massive and in both sizes the v-neck was too low to wear without a camisole underneath....which defeated the purpose.",STYLE_EXPECTATION,STYLE_EXPECTATION
1095,2,0,Dresses,Dresses,True,False,327,sufficient,So disappointed in retailer's descriptions lately...,"And this one proved to be no different. the short end of it; this dress is pretty much super thick, heavy linen with a rope like collar (the supposed embroidery you see), and there is no lining, but completely unnecessary pockets. i'm typically a 2 or 4 depending on the designer (5'7 & a super fit 135 lbs) and knew enough to order an xs in this, however it still fit like a potato sack. even upon taking it out of the plastic bag, i knew it was going back. between the unrealistic pictures and lack",UNDETERMINED,
1081,1,0,Dresses,Dresses,False,False,581,sufficient,,"This dress turned out to be a huge disappointment!!! i was in loveee with the picture! in real life, not so much. the material felt thin and cheap! and the yellow was super yellow! nothing like the picture. i was so bummed! returned it earlier today...",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
1081,2,0,Dresses,Dresses,False,False,581,sufficient,Colors are more intense than they appear,I purchased this dress for my graduation. the colors are much more intense and bright then they appear online. i'm kind of concerned that i look like a carnival tent. i like the style but the fabric feels cheap for the cost of the dress. the fabric is 100% synthetic.the fit is great. the dress is true to size,UNDETERMINED,
941,1,0,Tops,Sweaters,False,False,83,sufficient,Not soft,"I had hoped this bulky knit would be cuddly and soft, with suri (a type of alpaca) in the title. i don't know if the blend (45% polyamide, 25% royal baby alpaca, 20% fine merino) threw it, but had i felt this in store, i would never have even picked it up. unimpressed.",UNDETERMINED,
862,1,0,Tops,Knits,False,False,806,sufficient,Boxy,"I love the color block concept but this top was way too boxy. the shirt was pretty much square. and the top was super itchy, too. looks so cute online but no-go in person.",MATERIAL_QUALITY,MATERIAL_QUALITY|STYLE_EXPECTATION
868,2,0,Tops,Knits,False,False,430,sufficient,Didn't work on me at all,"I had high hopes with the other positive reviews, but it didn't work on me. nice stretchy fabric and nice length but it was bunchy in the front and didn't lay well, and didn't do my bust any favors. maybe better on those less pear shaped. hopeless on me.",UNDETERMINED,
872,4,0,Tops,Knits,False,True,545,sufficient,Excellent if you do not have a chest,"I received this today and will have to send it back. it is super cute and the quality is great. however, you need to wear a bra or a halter bra due to the style which is not a proble, but my 32d chest looked huge in this top so it is going back.",UNDETERMINED,
872,4,0,Tops,Knits,False,True,545,sufficient,Nippley,"Lovely cut, pretty creamy color, great top for strong shoulders, however. the upper section of this top is way more sheer than it appears in the photos. there is no bra that would really work with it--unless you want to embrace the undergarment visibility and go with one that has really pretty straps. just be sure the bra fits especially well, because any back fat will absolutely show. if you go without a bra, though: headlights. so there's that.",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
872,2,0,Tops,Knits,False,False,545,sufficient,Beautiful but falls apart,"This top is absolutely gorgeous, but i followed the care tag to a t and it completely fell apart in the wash. will be returning.",MATERIAL_QUALITY,MATERIAL_QUALITY
862,2,1,Tops,Knits,False,True,806,sufficient,Really odd fit!,"This looked so odd on me! i decided to give it to someone with a different body type and she found it really odd too. the sleeve are a bit too long to be short and they are tight at the bottom. the top is really large, as to be unflattering. perhaps it's just that it doesn't work on someone who is petite, but this one is a return.",STYLE_EXPECTATION,STYLE_EXPECTATION
945,2,0,Tops,Sweaters,False,False,70,sufficient,Misleading photo,"I would have loved this sweater if it were true to the picture but the stripes are gray, not white. either i got a strange one or (as happens to me sometimes with retailer) the pictures are very misleading. disappointed because i wanted to love this.",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
868,2,0,Tops,Knits,False,False,430,sufficient,Maybe in another fabric??,"This one will be going back. the color is really blah and the fabric wasn't a texture i was expecting--it is kind of thick and ribbed and i suspect it would stretch out over the course of the day. overall, the cut and style is cute, but i just felt like i was wearing a hospital gown with the combination of the fabric and the style. this may have been cute in a more vibrant color and lighter weight fabric.",UNDETERMINED,
219,1,0,Intimate,Swim,False,False,1,thin,,"I so wanted to love this suit. it was gorgeous - the color, the quality, the style, but i am returning and can not recommend it. the sides need to be connected just a little bit higher and i think it would work, but there is no way you could move around in this without things popping out in front. i mean it would be gorgeous to just lay there in the sun, but i didn't feel like i could even walk safely, and i am not well-endowed. very bummed but it's going back.",UNDETERMINED,
828,2,1,Tops,Blouses,True,True,225,sufficient,Eh...,"I didn't really understand the other reviews until i received mine in the mail. i love cloth & stone and this is just not up to their normal quality. i bought the blue and yellow colors of this blouse. it's very soft, but the blue already had strings coming from under the arms and i hadn't even tried them on yet. material is super soft, but thin. cut is weird under the arms and tight. sleeves are also tight! i am usually an xs or s in cloth & stone so i ordered smalls. i just fit the arms, but t",UNDETERMINED,
865,5,0,Tops,Knits,False,True,134,sufficient,Love it!,I didn't realize how much i would love this. wore it to work the other day and got more compliments than i have in a very long time on an outfit! it's comfortable and easy and flattering. bought this totally on a whim and so glad i did!,UNDETERMINED,
1059,2,0,Bottoms,Pants,False,False,294,sufficient,,Fabric much heavier than looks in picture. also nothing mentioned in the description. great color and fit but i live in florida.,UNDETERMINED,
828,5,0,Tops,Blouses,False,True,225,sufficient,Comfy,This shirt is like the best worn in flannel with a little feminine flair! super soft and great length.,UNDETERMINED,
828,2,0,Tops,Blouses,False,False,225,sufficient,,"This shirt was a cute print, but it was too boxy and hit too short on the thigh. i considered having it taken in the waist but ultimately decided it wasn't worth paying the extra $ on top of the $88",STYLE_EXPECTATION,STYLE_EXPECTATION
865,2,0,Tops,Knits,False,False,134,sufficient,Sheer,Tried this on in store. was ill-fitting and sheer.,UNDETERMINED,
1095,2,0,Dresses,Dresses,False,False,327,sufficient,Total muumuu,"I agree with the previous reviewer that the fabric and details are beautiful, but with the shirring from the neckline and absolutely no fitting anywhere, my shape got totally lost and i looked huge. the difference in length of the dress and slip really bothered me, as well. possibly great for pregnancy, because you look like your about 8 1/2 months anyway.",UNDETERMINED,
827,2,0,Tops,Blouses,False,False,8,thin,,I really wanted to like this top but unfortunately it was short and the sleeves were just too puffy. it did not look flattering and will be going back.,UNDETERMINED,
1056,2,0,Bottoms,Pants,True,False,213,sufficient,Disappointed.,"I have loved the pilcrow hyphen chinos, and have purchased many pairs. however, the last 3 pairs i've ordered are all a different cut now. they are no longer the chino i loved, although they have the exact same name. they are now ""boy cut"", and are much more narrow through the hips and thighs. nowhere on the description does it say ""boy cut"". it's not until the package arrives in the mail that i'm saddened to find this changed product with the same number. it really should say this int he descri",UNDETERMINED,
1056,2,0,Bottoms,Pants,False,False,213,sufficient,Love these pants until i washed them,"I bought these in the mustard color and the salmon color. i didn't have a problem with general fading, but used natural, mild stain remover (biokleen) and the pants were ruined. one faded where i sprayed and the other has a permanent water mark. cold wash and line dried. such a bummer that these pants aren't every day wearable and washable!",UNDETERMINED,
1084,1,0,Dresses,Dresses,False,False,72,sufficient,Poor fit,"This dress ran large--maybe because the pleats made this dress too roomy. the dress hung on my right shoulder but the dress did not hold up at all on the left side of my body, maybe because i have a short torso/petite frame. i loved the yellow color for summer--it would have made for a nice dress to wear for a wedding. unfortunately, i had to return it.",SIZING_ACCURACY,SIZING_ACCURACY
1022,1,0,Bottoms,Jeans,False,False,204,sufficient,Supremely disappointed,"When i tried these on in the store i was thrilled - they were comfy as yoga pants and the fit was divine. i thought i had found the perfect jeans and i splurged on them for my birthday. after wearing just two times they are baggy and the knees are totally bagged out, saggy and faded.
so disappointing - i want my $180 back!",UNDETERMINED,
895,2,0,Tops,Fine gauge,False,False,404,sufficient,Not for the full-busted,"This top looks great on the model -- a petite frame, small-busted body. i am 5'2"" and have a large bust and curvy hips. this top hit in all the wrong places. the front looks very cropped and frumpy, if you have a large bust. the width of the top of very boxy. the top is very soft and comfortable and the color is pretty.",STYLE_EXPECTATION,STYLE_EXPECTATION
1075,1,0,Dresses,Dresses,False,False,69,sufficient,Dress for you and your whole family,"I really wished i had heeded the other reviews of this ""dress"". it is so ridiculously oversized i cannot imagine who this possibly would look good on. i ordered the sm/med and when i took it out of the package i thought i had accidentally been sent a bed sheet and said ""are you kidding me?!"" by the time you cinch the neckline so the fabric is somewhat close to your body the neckline is almost to your waist and you look 50 lbs heavier. horrible design retailer. i don't know which dress the",UNDETERMINED,
1075,1,0,Dresses,Dresses,False,False,69,sufficient,See through beach cover up,I was so looking forward to an awesome maxi dress. this was not it. completely see through. i guess you could wear it as a bathing suit cover up. but be prepared to knot the length or you will trip. its an odd design. absolutely not worth the price. i purchased the sm/md and i could have for two of me in the dress. returned this piece without looking back,MATERIAL_QUALITY,MATERIAL_QUALITY
1075,2,0,Dresses,Dresses,False,False,69,sufficient,Huge and a bit grayish,You can adjust this dress a bit with the straps but it's huge! the colors were also a bit grayish which i didn't expect.,UNDETERMINED,
1072,2,1,Dresses,Dresses,False,True,197,sufficient,Color not as shown,"The dress is very pretty, but the sequins are dark blue! i imagined they would be silver/gold, given the photo, but the dress is essentially light pink and blue.",UNDETERMINED,
850,2,0,Tops,Blouses,False,False,338,sufficient,,It's not a bad concept but i wished for more. i wish this tunic was a: different material as it was wrinkley and drop-waist design instead of at the waist. too bad. i wanted to love it but it will go back.,UNDETERMINED,
1072,2,0,Dresses,Dresses,True,False,197,sufficient,Not as pictured,"I bought this dress for a holiday party, and the sequins on the dress were so much more blue that what it looks like in the photo. i still liked it, but when i went to try it on, it was just not working. i thought this was more of a loosely fitted look, but the upper bodice and waist seam are very tightly fitted. i would recommend sizing up, but be aware that the top straps (shoulder to breast) are too loose to begin with, so they may sag.

overall, i wouldn't recommend this dress for the curren",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
850,2,1,Tops,Blouses,False,True,338,sufficient,Missing drawstring!,"This top is exactly what i was hoping for except it is missing the drawstring. so disappointing, mailing it back.",UNDETERMINED,
1072,2,0,Dresses,Dresses,False,False,197,sufficient,Color is not as it appears in the photo,I was very surprised to see such dark blue sequence on this dress. it did not appear as it did on the photo. i was pretty disappointed by the color. the photo of the dress is much more impressive.,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
933,1,0,Tops,Sweaters,False,False,63,sufficient,,Cute sweater. snap was broken when i received it. and i looked for it at local stores and they are all out of stock. ugh!,UNDETERMINED,
872,2,0,Tops,Knits,False,False,545,sufficient,"Pretty, soft, sheer","Got this in wine, very pretty and soft. but so sheer, even with the dark color one would have to wear a cami. returning for this reason. having to wear a cami wrecks the otw ultra-comfort.",UNDETERMINED,
1082,2,0,Dresses,Dresses,False,False,147,sufficient,Much shorter than in photo - shoulders tight,Fabric is not as rich as shown in photo. dress much shorter than shown in photo. shoulder area is tight and really doesn't blend with the material below. this isn't going to work on very many people - pear shape...just not what i've come to expect from retailer.,FIT_CUT,FIT_CUT|DESCRIPTION_MISMATCH
1082,2,0,Dresses,Dresses,False,False,147,sufficient,Shapeless,"In the words of my husband, ""looks like you're wearing a bag."" i'm althetic and short. maybe this works best on tall and very slim?",STYLE_EXPECTATION,STYLE_EXPECTATION
944,2,0,Tops,Sweaters,False,False,16,thin,Way to big and boxy,This sweater looks great in the picture but when it came in the mail turned out to be enormous. i tried it with a belt on like in the picture but that just made the whole sweater bunch up everywhere. the quality is nice. maybe sizing down would help. but the medium/large is going back. i am normally a medium.,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH|STYLE_EXPECTATION
1056,2,0,Bottoms,Pants,False,False,213,sufficient,Color bleeds and discolors the pant.,"This is a problem i have had with the pilcro hyphen cargos with the color dye.
the dyes in these pants are the same thing. i wore the purple color and washed in cold, gentle, cycle and they were stained/ 

i will return these -it's too bad because they were pretty comfortable and flattering pants.",MATERIAL_QUALITY,MATERIAL_QUALITY
1078,2,0,Dresses,Dresses,False,False,1024,sufficient,Impossible to put on,"The bottom part of this romper is easy to put on, but the top is very poorly designed. it needs a zipper at the side or less of a yoke along the back. you have to wrangle your limbs in somehow and i was afraid it might tear. once i got it on, it fit perfectly though. getting out of it was a disaster. i had to ask a saleswoman for help and was so afraid it might rip. overall, i was crushed that it didn't work out because the print is super cute and it is very flattering.",UNDETERMINED,
1056,2,0,Bottoms,Pants,False,False,213,sufficient,Not colorfast!,"I'm so bummed! i absolutely loved the pair of these i bought in the bronze color great fit, great color, so comfortable! however, i just washed them and could tell right away when i laid them flat to dry that they had lost color in areas where they had wrinkled in the wash machine. so, now they have strange lighter lines running along them. not acceptable. 

i will say that the two lighter colors may not have this issue. for reference, see my stats. i bought a 26.",UNDETERMINED,
1084,1,1,Dresses,Dresses,False,True,72,sufficient,,"I loved the dress, but just not dressy enough after rethinking what i needed. very easy order and return. thanks!",UNDETERMINED,
588,1,0,Bottoms,Shorts,False,False,4,thin,Nope.,"The picture makes the shorts look structured. i assumed they were made of a heavier cotton material. i was disappointed when they turned out to be a light weight polyester. 

also, this runs way too big. i am busty and did not fill out the top of the xs.

i wouldn't even buy this at the sale price.",SIZING_ACCURACY,SIZING_ACCURACY
860,1,0,Tops,Knits,False,False,288,sufficient,Not a wow,"I bought the bronze color which was nice but the cut just hung like a dust rag, no fit , no drape
very unfinished looking. though i bought it on sale on sale, it is not worth keeping. over all it was not a worthwhile blouse to keep.",UNDETERMINED,
588,1,0,Bottoms,Shorts,False,False,4,thin,Least flattering romper ever,"Don't be fooled by the image; unless you have a c/d chest, this romper has masses of draped fabric right around your middle--exactly where you want it least! very unflattering and rather expensive for the poor quality. back it goes!",MATERIAL_QUALITY,MATERIAL_QUALITY|STYLE_EXPECTATION
864,1,0,Tops,Knits,False,False,145,sufficient,,The shirt cuts too high up and is very awkward looking on. sent it back. wouldn't buy even on sale.,UNDETERMINED,
588,2,0,Bottoms,Shorts,False,False,4,thin,,"I was disappointed when i got this romper in the mail. the picture looks much cuter than in person. although it's true to size, it looks pretty baggy on. also, i thought the grey (top) and blue (bottom) were too similarly colored; more contrast would have been nice. i'm returning this item.",UNDETERMINED,
860,2,0,Tops,Knits,False,False,288,sufficient,Meh...,"This shirt was on sale, and it was a good price. that is where the goods ended... the shirt was not flattering. i sent it back asap!",STYLE_EXPECTATION,STYLE_EXPECTATION
1084,2,0,Dresses,Dresses,False,False,72,sufficient,Too heavy,"The design is beautiful but it was thick and too warm for a summer event i was planning on wearing it to.
also, the seam below the chest was uncomfortable.
needed to return",UNDETERMINED,
864,1,0,Tops,Knits,False,False,145,sufficient,Ugly shirt,Really unattractive shirt. nothing good i can say about it. horrible fit. i can't imagine this would look good on anyone.,UNDETERMINED,
1035,4,0,Bottoms,Jeans,False,True,135,sufficient,"Look and fit great, but low quality","I love pilcro jeans and usually wear the stet fit. this is the first pair that i've owned that had so much stretch. they stretch and do lose their shape slightly, but bounce back after a wash. my main complaint may be stretch-related: after the first wear, the inner thigh area was covered in pills. granted, my inner thighs touch when i walk, but this has never happened with any other pair of pilcro that i've owned. i still have a pair of black stet that i bought 4yrs ago and they've never shown",MATERIAL_QUALITY,MATERIAL_QUALITY|FIT_CUT
1022,2,0,Bottoms,Jeans,False,False,204,sufficient,Not great fit for those with long legs,"I finally ordered a pair of these jeans after seeing so many rave reviews, and when they went on sale. i'm leaving this review for women who share my body type.

i'm slim with longer legs, and don't really have curves. i typically don't purchase jeans with an inseam shorter than 30''. for reference, i really love the fit of paige and m.i.h. jeans.

these jeans have an inseam of 31'', which i thought would be fine. but for me, the cut wasn't flattering at all. i typically look for jeans that",STYLE_EXPECTATION,STYLE_EXPECTATION
1062,2,0,Bottoms,Pants,False,False,9,thin,Interesting cut,"These have a very interesting cut. it seems like they were made for someone extremely tall. i'm about 5'5"" and the size 4 fit in the waist, but fell way below where they do on the model on the picture. it's hard to imagine who they would look good on, they're also very poofy right below the waist.",FIT_CUT,FIT_CUT
1037,2,0,Bottoms,Jeans,False,False,106,sufficient,Not flattering for my body type,"I really wanted to like these, but they just didn't look right on my 5'3 sorta bulky frame. i have big thighs and always feel out of place wearing leggings, so maybe i'm just not the right target for these, but they looked so cute and i wanted to give them a try. the waist was too high for my liking, and the leg openings were too big and gave me a stumpified look.",STYLE_EXPECTATION,STYLE_EXPECTATION
829,2,0,Tops,Blouses,True,False,527,sufficient,"Again, my bad for not looking at description...","I did not like this top at all-but had i looked at the fabric prior to purchasing i would not have. it is polyester-i thought it was cotton so there's the first reason i didn't like it. secondly, there is a piece of fabric behind the laces, presumably for modesty that refuses to lay flat. it wrinkles up behind the lacing, making it appear as if one is wearing an undershirt or cami that is not appropriate for the top. it is too long for me, the top hitting at top of thigh.
this top is just reall",UNDETERMINED,
1037,2,0,Bottoms,Jeans,False,False,106,sufficient,Favorite pant---until they ripped,"As a tall girl, i was thrilled to see that these pants come in longs! they are amazing for dressing up (or sassing up) and outfit. i anxiously anticipated their arrival and wore them the very first night i bought them. however, as someone previously mentioned the quality is poor. after wearing them to they symphony, the knee tore while i was sitting in my seat! i really don't see a way to avoid this from happening since i had not moved. i'm sooo upset because i absolutely loved these pants!",UNDETERMINED,
1037,1,0,Bottoms,Jeans,True,False,106,sufficient,Fell apart after 3 wearings,"I loved these pants the minute i put them on, and was so happy i'd ordered them. but i wore them only 3 times - and only at dinners with friends, not even for full days - and the seams on both legs ripped open! i think the faux leather just isn't equipped to handle the stretch of fitted leggings. i was super-bummed about this, because these pants are so insanely cute. but if they can't hold up to a few casual wears, then there's just no way... thankfully retailer was true to their brilliant custom",MATERIAL_QUALITY,MATERIAL_QUALITY
1081,4,0,Dresses,Dresses,True,True,581,sufficient,,"I bought the navy version of this dress in the store and thought it looked pretty nice. i am 5'10"" and 145 pounds, and the small fit me great. i think that the dress looks exactly like it does in the pictures, at least for the particular color that i bought; the length comes about mid-thigh, as shown, and i would definitely have worn it to work. after looking in the mirror for a few more days though, i decided to return the dress, because i didn't feel like the shape of it was especially sensati",UNDETERMINED,
1081,2,0,Dresses,Dresses,False,False,581,sufficient,Runs really small,I'm 5 feet 120 and hourglass figure. i literally burst out laughing when i opened the package. i ordered my usual small petite. the dress is so short and small you would have to be 4 feet 90 pounds. returning.,SIZING_ACCURACY,SIZING_ACCURACY
1110,2,0,Dresses,Dresses,False,False,480,sufficient,Pretty but cheaply made,"So i have had to return this once so far because the stitching ripped out when i sat down. the little slip thing that goes underneath if cheaply made. i really wish this were just lined dress. i wear it with a blank tank top and leggings underneath. not worth the money, but i needed something to wear that was transitional.",MATERIAL_QUALITY,MATERIAL_QUALITY
1110,1,0,Dresses,Dresses,False,False,480,sufficient,Such a disappointment!,"I fell in love with this dress but when i received it in the mail, i was really surprised to see that unlike the picture online, the slip underneath is a nude color. it fit well and i decided to keep it. i wore it for the first time today and felt great in it. i was driving with my son in the back seat, i turned to hand him something and the entire right side of the dress (where the crocheting is) ripped open!! i cannot believe how poor the quality is at this price!",UNDETERMINED,
863,2,0,Tops,Knits,True,False,306,sufficient,Sloppy looking but pretty colors,"I ordered this style in the blue, red, yellow and white for the sale price. they all fit true to size, matching the model's photos. but, the quality is poor. the hems are frayed, they wrinkle easily, they're just a mess. the model's photos show a messy look so you know what you're getting. the positives are the colors. the blue is especially gorgeous. the yellow is like a spicy mustard shade. they are all comfortable. just sloppy looking. the sale price matches the quality. they do stretch out t",UNDETERMINED,
863,2,0,Tops,Knits,False,False,306,sufficient,Sloppy top,"I wanted to like this top, especially because of its comfortable material and color, but the asymmetrical shape didn't hang well on me. it also runs big - i got a small, and although the bodice fit okay, the sleeves were long, and the bottom of the top looked mishaped and dumpy. this top will be going back.",UNDETERMINED,
1110,1,0,Dresses,Dresses,True,False,480,sufficient,This is polyester...,"First problem-i would not have ordered this at all had the description been correct. the fabric description is cotton which the dress is most certainly not. secondly, it has a really funky, cheap, unfinished, raw-hemmed slip which is simply not fitting for the dress. the keyhole in the front is super long-again, does not seem to fit the dress. i am not happy with this piece at all but it did fit tts. length is just above knee. i am 5'5"" 142 lbs 34d and the six was a good fit. sending this home t",UNDETERMINED,
863,4,0,Tops,Knits,True,True,306,sufficient,Completely disappointed!,"I never write reviews, but i just purchased this top at full price last week in the store. it's not a have to have top just to look at it, but once i put it on i had to have it. it's extremely comfortable and i am able to wear it while running around with my boys and still feel as though i'm put together. 

i've worn this top now 2 times and after the 2nd wear i have 3 holes in the area where the waist line of my jeans sits. the first time i wore this top it was for only and hour or so. what a",UNDETERMINED,
937,1,0,Tops,Sweaters,False,False,47,sufficient,,"Really cute sweater, well made, but so intensely itchy i couldn't keep it on for more than 30 seconds !",MATERIAL_QUALITY,MATERIAL_QUALITY
1110,2,0,Dresses,Dresses,True,False,480,sufficient,Poor quality for price,"I was really excited about this dress- the style looked like it would be a spring/summer staple in my retailer-heavy wardrobe. i was really surprised when i received it in the mail. the dress is quite thin cotton fabric and feels cheaply made. for the price, i could purchase a much higher quality dress elsewhere that would hold up better. i've been an retailer fan for more than an decade, but this trend of higher prices for lower quality is disappointing and insirpring me to leave a review for the f",MATERIAL_QUALITY,MATERIAL_QUALITY
975,2,0,Jackets,Jackets,False,False,116,sufficient,Disappointed,"Should have listened 2 a previous review! while this is a very well made garment, it really does remind me of a bathrobe, and will be returning :( too bad because the fabric and stripes are really great. also...this runs very large. the extra small was more like a medium.",SIZING_ACCURACY,SIZING_ACCURACY
863,1,0,Tops,Knits,False,False,306,sufficient,Wanted to like it,I wanted to like this one.. really but it was just plain sloppy looking. i returned it.,UNDETERMINED,
1110,2,1,Dresses,Dresses,True,True,480,sufficient,"Cute design, poor material","I loved the fact that this dress is cotton. it is a thin cotton, and you can see in the photos that she is wearing a black slip with a thicker strap. mine came with a nude slip. i'm thinking they all come with a nude slip. i'm not sure why they showed the dress with the black thick strap slip unless it was to show the dress as a thicker cotton than what it actually is. the dress is adorable though which makes it hard for me to decide whether to keep it and hope mine won't tear easily or to retur",UNDETERMINED,
937,2,0,Tops,Sweaters,False,False,47,sufficient,Itchy itchy,"Beautiful color, design and fit. but i couldn't wait to get it off. i don't have sensitive skin and don't recall ever putting a jacket on that felt like steel wool.",MATERIAL_QUALITY,MATERIAL_QUALITY
820,1,0,Tops,Blouses,False,False,211,sufficient,Horrible,"This looks nothing like it does on the website. it runs small and the colors are so muddy. it doesn't drape nicely and i a musually an xs and this was short, stiff and plain ugly. sent it back immediately.",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH|SIZING_ACCURACY
820,2,1,Tops,Blouses,False,True,211,sufficient,Could be cute on the right person,I wanted to love this shirt. it's not my usual style buy it looked so great online. unfortunately the actual shirt is much more brown in color and design than i thought looking online. i'm fair coloring & it just wasn't flattering. i'm thin but have a larger chest and this style just wasn't right for me. could definitely be cute on someone else but not a good match for me.,DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH|STYLE_EXPECTATION
820,2,0,Tops,Blouses,False,False,211,sufficient,Not at all as it looks online,Material is awful. not soft at all. colors are much darker than shows online. it is actually very short not at all as it looks on the model. it went back.,UNDETERMINED,
820,2,0,Tops,Blouses,True,False,211,sufficient,Too bad,"I just can't get past how different the blouse i got is from the photo. mine has dark colors, really dark colors. this top fits a bit large and the neck is quite wide. i thought it flowed well and fit nicely in my regular size large. i liked the length and the fact that it's shorter than shown. it still covered my bum. the back has a cute peplum ruffle and there are little bronze colored beads along the bottom edge in both the front and back. i would have kept it had been the blouse shown in t",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH
820,1,0,Tops,Blouses,True,False,211,sufficient,Another floreat top misses the mark,"I've been shopping at retailer since 2007, and floreat used to be my favorite designer, but for the past year or more, floreat mostly misses the mark. this blouse looks nothing like it does on the model. 
1. it is long on her, not so in real life. this is probably the worst part about this blouse. if it were not for this, i might try on a size m and give it another chance.
2. it runs very large. i usually take a l or xl. i think i would need a m in this, as mentioned above.
3. in the picture, t",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH|SIZING_ACCURACY
829,4,0,Tops,Blouses,False,True,527,sufficient,Too boxy,I had high hopes for this top. i love the plaid and design but found it too boxy and short. the front was cut too low as well.,STYLE_EXPECTATION,STYLE_EXPECTATION
820,1,0,Tops,Blouses,True,False,211,sufficient,So unflattering....nothing like picture,"I agree with the other reviewers, this top is completely disappointing in every way, i could not believe it was the same top i pulled from the bag. where to begin,.......
it runs really big
it's short and boxy, not at all like it appears on the model, this must be pinned a lot in this picture.
colors are completely dull in person, i really think this picture was lightened a great deal.
fabric feels cheap and stiff
lining is stuff and poorly sewn.
i haven't one positive thing to say about t",STYLE_EXPECTATION,STYLE_EXPECTATION
1076,1,0,Dresses,Dresses,True,False,46,sufficient,Not as pictured,"This dress is not flattering. the slip is very small and short and the dress is big and billowy. like the other reviewer said, its more like a tablecloth that you stick your head through. it was really hard to figure out how to cinch in the waist but it didn't help regardless. the length is not accurate either. i would say it's a pretty short dress (mid thigh) but that probably depends on the person. it also makes you look very horizontal. i was really excited about this dress but it's getting r",DESCRIPTION_MISMATCH,DESCRIPTION_MISMATCH|STYLE_EXPECTATION
1076,2,0,Dresses,Dresses,False,False,46,sufficient,A huge miss that could've been a hit,"What a shame this dress is. i wear xl and am 5'2"", but the dress in the store in the size xs(!!!!!) looked just the right size. yup! xs was just the right size. i can't imagine anyone who wears m or s finding this dress fit flattering. it would look like a sack. it is an inch or two too short in the front for me, so i'll be returning it.",UNDETERMINED,
1076,2,0,Dresses,Dresses,True,False,46,sufficient,How do i use my arms???,"I loved the look of this dress online so i went to retailer to try it on. in the dressing room area we were all laughing because (i tried on a small) when i got it tied to the point where it looked like the model online i couldn't raise my arms. the distance between the cuff and the waist is inches! even if you manage to lift your arms the whole dress will go with it and expose you as much as if you weren't wearing a dress at all but a shirt. too bad. poor design for sure, and such a shame when th",UNDETERMINED,
865,1,0,Tops,Knits,False,False,134,sufficient,Unflattering fit,Large and the material is too bulky. i returned it.,STYLE_EXPECTATION,STYLE_EXPECTATION
1076,1,0,Dresses,Dresses,False,False,46,sufficient,,"This dress looks like it could be cute on but when you put it on its just blah. i saw someone else trying it on in the fitting room and she felt the same. not cute, not flattering, the model photo is deceiving. would not recommend, although it looks airy and comfy.",STYLE_EXPECTATION,STYLE_EXPECTATION
